True	Predicted
78.5429 78.2960
48.3357 107.3543
3.4091 6.2095
0.7109 1.0902
12.8473 11.1923
10.8488 10.5814
2.7195 1.8633
2.8865 0.6703
31.9432 44.1677
1.0723 0.9382
0.4683 0.9041
6.3683 5.3898
0.5067 2.2724
0.5284 0.2786
0.1633 0.6351
2.3004 1.7452
70.8783 77.0118
3.3217 2.7049
19.3894 23.6304
0.5291 0.3067
1.2146 1.1717
3.3418 3.3266
0.6866 0.8782
0.8110 1.8586
2.1326 2.2326
95.3066 109.0902
1.4176 2.0658
1.7174 1.4689
1.3390 1.1316
1.3659 0.9847
42.3225 44.8474
1.9048 1.7848
0.9896 1.0902
3.4977 4.4647
0.4888 0.6504
4.5552 4.9923
3.5854 3.0865
0.2618 0.2667
0.4836 2.1308
0.5811 0.3826
0.6942 0.8844
17.2000 24.3295
3.4035 3.5178
1.0313 3.3883
3.1416 2.7156
0.7881 0.3826
0.6593 2.9902
0.3181 0.2792
2.1770 1.7760
1.8128 0.8724
6.3031 5.8363
7.1175 4.2545
0.0508 0.2340
0.1947 1.1717
3.5216 2.1693
6.4089 6.9575
74.2160 77.3462
3.2723 4.5123
1.5802 1.5500
5.3341 3.7126
0.8060 0.9847
4.5088 3.3102
2.4767 1.7452
101.6698 113.7030
3.0727 2.5548
6.0604 7.0007
1.5801 1.5784
1.6029 1.1965
7.3233 6.9885
0.2071 0.7429
0.0148 0.3888
12.7671 11.5674
1.3682 3.2371
67.4837 74.2037
1.6418 1.7298
1.0992 1.2055
27.2259 24.3295
17.2864 44.1677
15.1042 10.5814
0.3873 0.2667
5.6889 5.3898
26.0132 25.0664
3.8650 3.0656
1.8905 1.8633
8.1589 11.3848
0.0491 1.2465
30.1578 44.1677
12.0886 9.6884
126.6219 123.8468
5.5023 5.4400
0.3985 0.3826
4.4486 4.6949
1.8892 2.4107
0.7416 0.8673
3.4319 3.0723
5.9771 5.1733
16.8341 24.8260
2.6385 3.5569
1.2415 1.0942
2.7708 3.7126
1.2895 1.7301
2.7513 2.1987
2.5397 1.4825
0.7809 0.4942
0.2293 -0.0353
1.5397 3.0409
0.0663 0.5030
3.5172 3.5188
20.5966 69.9453
36.0693 70.3846
1.1572 1.3080
20.7504 21.4288
4.0831 2.0525
2.5021 2.5337
1.0951 0.9412
14.2556 7.5616
0.9343 1.0594
3.7785 3.1152
0.6007 0.3452
3.5359 3.5749
3.4142 3.4072
2.9114 2.7032
0.3716 0.3452
1.3131 1.6409
4.4734 4.5221
1.1482 0.8673
2.0289 1.8304
3.9567 3.1090
4.8830 5.6693
15.5854 11.5674
0.3746 0.4877
101.2650 72.8109
0.4969 0.2810
0.5550 0.3452
0.3779 0.3857
7.4137 6.5834
5.8777 5.4394
4.3246 6.9526
2.1881 3.1189
0.9989 1.4942
1.9949 1.1101
2.7920 3.0656
0.0491 1.2465
2.4655 2.2326
6.3746 5.4394
2.9867 2.3729
4.0120 3.1310
61.1447 77.0231
9.9462 9.6552
4.8134 3.1345
4.1488 4.5264
1.1129 0.7511
6.4030 4.6217
9.0884 7.0007
0.3668 0.3826
3.3984 1.8659
3.6393 3.5803
131.8483 127.8911
3.0231 3.3394
6.1105 4.6949
2.2407 1.4133
0.5718 0.8452
51.0912 76.2365
3.7858 3.5511
63.1101 71.0907
3.5564 3.3266
1.1763 1.4689
0.2693 0.8452
79.9776 79.9754
0.2198 0.2810
0.8785 0.8782
5.1589 4.4933
3.2879 2.5263
3.5140 2.1374
0.8985 1.0942
8.1006 6.7226
1.8552 1.1965
2.2738 2.8269
5.5714 5.6161
0.4558 1.7452
4.5316 5.3898
8.1877 6.2095
22.6989 23.6949
0.3791 0.3888
5.2538 4.4009
3.2064 2.2724
6.1495 10.2322
4.1402 3.9132
0.5001 1.8586
35.7644 24.8260
7.2250 5.6161
2.0197 3.1237
6.5662 5.6161
76.3431 93.1104
0.0282 0.9275
1.1584 1.1717
1.7203 0.8580
2.8662 3.1298
2.3802 3.0865
8.9679 9.6552
3.0877 3.0865
0.2152 0.2579
3.4981 3.8038
0.3779 -0.1412
0.2289 1.2154
52.3706 76.2365
5.3534 6.2353
2.1377 2.2418
5.1451 4.6379
1.7187 1.2154
37.9836 10.9228
5.4632 4.4933
3.5904 1.4689
3.1560 3.4072
11.8248 11.1923
2.7138 3.5749
3.0882 2.7032
1.0532 0.8673
0.0988 0.2821
10.7754 6.9885
2.4384 2.1987
4.1113 3.3266
0.1151 0.2810
0.3589 0.2288
0.4979 1.1765
4.2844 4.2776
4.7753 5.6161
3.0882 2.7032
1.1636 0.4877
0.9039 1.2876
3.1956 3.5803
5.1533 4.6011
2.2507 2.1942
4.1605 3.1152
2.8805 1.5177
0.6306 0.3888
1.8083 2.4546
5.2963 1.8881
4.6918 4.6543
0.1869 0.8673
2.1771 1.5784
6.6355 6.6438
3.7974 3.3102
147.7318 114.4563
3.6507 4.4951
1.2671 1.7392
2.1863 1.3949
0.0743 0.6351
7.5453 4.5653
3.7609 3.1310
5.3751 5.5996
5.0881 5.6693
7.6795 6.7226
3.4428 4.0258
16.3577 26.7902
5.6941 5.6118
0.1135 0.2821
0.5872 1.7298
0.3716 0.3452
1.0356 0.6504
0.6053 0.8001
7.1779 4.9923
3.1560 3.6943
3.3566 3.5803
4.8576 5.6689
2.4853 2.8173
5.3451 5.4394
0.2627 0.3857
8.1526 2.7303
1.4354 1.0811
1.9609 1.5177
1.3922 0.3857
6.4381 5.5996
5.1843 4.5264
7.9722 4.9923
0.6709 1.0902
92.8963 95.9434
2.9973 2.3729
5.4584 4.6949
83.5462 104.4867
9.2676 9.6552
27.3084 25.6684
4.9947 4.4009
2.0057 1.8633
0.6098 0.8001
7.6900 4.0258
2.4702 7.4666
3.8819 3.0182
77.4899 77.4895
4.0434 2.1374
2.0542 1.7392
1.5455 1.2857
0.6742 0.2340
0.3849 2.3729
3.7070 1.8659
14.0286 10.5814
0.4905 1.1765
0.1605 0.8651
5.4096 3.4072
0.1402 0.2821
2.7804 7.5616
4.9493 4.2545
1.7228 0.8452
1.3415 0.4877
3.9577 3.1237
2.4518 3.4072
5.6051 5.9441
1.2879 2.1374
0.6276 0.2821
119.4969 127.8911
63.1101 71.0907
2.4027 1.9817
74.9060 77.5272
11.0151 6.8165
1.0235 1.7999
1.8240 1.8633
1.9741 1.3949
8.3678 11.5674
4.0644 3.7126
1.0492 0.9275
1.9256 2.0525
10.9468 6.9688
6.7000 7.8675
113.5335 113.3897
0.7514 0.8001
0.1173 1.8883
1.7558 2.5548
0.1860 1.0064
2.5409 3.7126
0.1204 0.2821
0.8151 0.2786
7.9021 4.6379
0.8738 0.8452
2.9828 1.8304
6.7615 4.9923
0.8518 1.1316
1.9601 2.5548
11.9372 7.8675
6.8896 6.2095
3.6290 2.5492
0.9830 0.8724
1.9800 3.3394
9.5481 6.8694
1.8115 0.9412
2.0387 1.7943
4.4863 4.4561
7.9524 4.6379
2.8784 2.8602
3.0313 3.2754
3.4214 5.6161
1.1736 2.5263
4.0131 3.5803
0.2289 0.4956
4.1265 3.5569
0.1517 -0.0385
2.1025 3.3266
11.2348 24.8767
3.2328 3.8038
2.2507 3.5860
6.3456 5.6689
1.0174 1.1101
0.6282 3.5178
1.7507 1.7839
1.4805 1.2857
1.6779 1.8883
1.5887 1.6409
92.4658 105.1730
0.2200 0.2786
2.1795 1.7760
2.9766 2.9206
73.5462 78.5152
3.1489 5.4400
5.9515 5.5828
54.1679 72.8109
2.5452 3.2872
2.4092 2.4107
3.9721 4.4025
4.7310 2.2797
64.8330 70.3846
20.4457 24.0810
8.5989 5.6118
0.0183 0.4956
4.1431 3.8038
2.7985 4.5653
1.4125 1.0736
99.3587 100.9446
0.2747 0.8673
129.7317 106.1740
0.4683 1.1316
0.8978 0.8673
5.1936 6.5301
4.3126 3.5188
42.3225 44.8474
3.4319 3.0723
14.5807 24.8260
1.1926 0.8724
4.6983 4.6011
1.7626 3.1152
0.0531 0.2579
4.4077 4.6011
5.6383 6.5301
19.2573 24.1374
0.4475 -0.0293
9.0328 5.6161
9.1674 6.9526
0.0271 0.3826
2.7213 2.9902
1.3415 0.4877
10.9678 4.2545
2.2009 1.3949
2.0720 2.7032
52.5280 44.1677
3.9938 3.5178
8.1574 4.5221
6.7875 5.4394
98.3020 76.2266
3.9117 3.9132
3.0806 3.1152
4.8323 3.3883
4.2141 3.7126
3.4479 4.5264
3.6155 3.2371
3.0754 2.5337
7.0295 6.8165
4.5846 3.9132
15.8572 10.2322
2.3502 0.8651
0.9188 2.0525
18.5385 24.3295
1.7255 1.7839
7.3659 5.3898
2.1411 2.4546
3.6838 3.8038
40.6892 44.1677
3.5151 2.7032
0.9701 0.8580
2.2455 2.2101
2.9423 3.7126
0.6419 0.6703
0.3517 0.5030
3.1613 2.2724
1.8552 1.1965
24.3762 11.5674
1.4272 0.8580
1.5869 1.8883
1.0768 1.0594
4.4317 3.5803
0.7109 0.7367
1.5821 2.2418
10.5266 8.5425
0.4358 0.2810
22.8047 44.1677
2.9936 3.0865
6.2817 3.5803
5.7972 6.8694
127.4967 90.7617
3.1751 4.1424
5.9863 6.6438
1.7260 1.5500
7.1779 4.9923
1.0021 0.8001
2.7568 3.7126
1.8039 2.2797
18.3418 8.5425
4.7666 4.5123
79.7954 79.8265
60.4231 69.9453
3.7805 2.1987
2.0446 0.6335
14.7202 10.5193
1.4635 0.8844
2.7567 3.3102
4.2836 3.5511
1.9231 1.7298
0.9053 0.9041
2.5243 2.1987
3.1094 4.2478
85.2821 79.8265
2.5561 1.4709
7.0438 7.0007
4.2569 1.7392
1.6997 1.1965
2.6398 2.6702
0.3511 0.8001
0.5560 1.0064
1.2662 1.4709
49.7232 44.1677
7.8522 6.9575
3.8533 4.1453
0.2934 -0.1048
69.0150 74.7556
80.4445 81.6158
1.0014 1.0064
3.0152 2.7049
2.1985 2.4546
0.6672 1.8881
5.0570 3.3394
12.1969 24.0821
8.3506 6.9526
2.9768 3.1345
45.9129 69.9453
2.8434 3.1310
0.9183 0.2792
91.9752 97.8024
3.2933 3.5749
24.9084 24.1374
1.8383 1.0902
35.5595 76.2365
0.9280 1.3092
7.4907 6.5834
5.6051 5.9441
69.9458 69.9453
94.5514 84.0819
1.2404 2.1374
1.0736 0.8673
3.7658 4.4933
2.1533 3.3266
0.8225 1.1101
48.1205 69.9453
5.2285 2.8441
25.8208 25.8232
0.1428 2.9658
123.3966 123.8571
1.1334 0.9275
2.2448 1.8881
4.7652 5.6161
1.4238 1.3080
41.0106 44.1677
2.7000 3.0865
62.9800 69.9453
7.3538 1.8304
1.7497 3.2754
5.0861 5.5996
1.8042 2.2101
5.6298 4.4009
5.5049 6.1363
1.4753 2.1987
3.0422 2.9127
1.7978 1.1316
5.8704 5.4394
22.3247 7.2528
7.8925 10.5814
5.5108 4.9923
7.1404 11.1923
3.8454 3.1539
4.1817 3.3883
0.2728 0.9275
5.5314 6.5756
3.9996 3.5188
81.5845 79.2651
7.0075 5.6161
4.3808 1.8586
108.8817 110.1833
9.2499 23.1979
74.8656 77.0231
7.6233 7.7031
1.1413 1.7943
4.5402 4.4933
24.6318 44.1677
0.8053 0.7429
7.2542 8.5425
3.3696 3.7126
6.7160 5.9441
0.8611 1.4689
6.7800 6.9526
0.1041 0.4877
6.0286 4.5264
4.5402 4.4933
4.3308 4.5653
4.2116 4.1424
0.4533 0.2579
3.6281 4.5264
5.3036 4.9923
2.6343 2.2101
2.9814 5.1733
3.9268 3.6943
119.3758 113.7572
4.1622 2.9206
0.6869 1.3281
89.4309 79.4556
12.7069 10.9073
6.9651 6.5301
0.6950 0.6335
6.3178 4.6379
0.9304 1.7848
0.4278 0.8651
10.5266 8.5425
0.0515 -0.1738
2.2655 1.8659
2.6273 2.7303
104.1400 108.2919
7.0558 2.5548
5.2391 4.2545
2.7292 3.7126
1.9609 1.5177
4.2116 4.1424
0.5976 -0.0967
3.3202 3.3266
4.6837 5.4394
2.6358 1.8304
2.3846 1.2055
1.6161 2.4107
64.0384 84.0420
3.1183 12.4370
3.4221 3.1298
3.4982 3.3394
17.4534 44.1677
2.6404 3.5803
1.2615 1.3080
2.0910 1.7848
4.1425 4.4951
3.2604 3.0656
3.2472 3.2371
7.6280 6.9885
8.5094 44.1677
4.1817 3.3883
3.6123 4.4561
0.0515 0.2821
0.7386 0.5393
3.7232 3.6943
1.4024 1.7392
7.7543 6.8165
6.7116 6.7226
82.1567 100.4682
2.3964 2.5263
3.3168 5.6693
4.5726 6.8165
8.6145 6.8165
1.7894 1.4825
23.9119 24.8767
7.2711 6.1363
3.3828 3.3883
2.3501 2.9206
4.7492 1.7999
70.9125 91.9880
1.2318 1.2585
2.3129 1.2233
9.9153 7.4666
9.1207 6.9526
0.2511 0.8673
44.9758 69.9453
1.0736 1.3092
0.7303 3.0409
2.9828 1.8304
1.8659 1.0902
3.5837 4.1453
2.4759 1.2876
1.8276 1.9817
2.6384 1.2154
0.7342 0.9010
4.2092 6.8694
0.2846 1.1965
0.8558 0.8673
3.3347 2.7032
0.5242 0.6504
0.5180 1.1316
19.3846 6.8694
3.4122 3.5511
30.4318 44.1677
3.1854 4.5123
0.8456 1.0594
125.2658 127.6420
8.7595 7.8675
0.9314 0.8844
3.6134 3.5803
4.2751 6.5301
13.3610 10.5814
31.1818 79.0418
1.9803 1.8659
0.4033 0.8782
6.6303 6.5834
1.7268 1.7943
4.5088 3.3102
5.4201 6.1363
4.9818 5.6118
0.4910 0.3826
97.9369 102.2460
2.0083 2.2724
2.2766 1.7943
1.6029 1.1965
2.7985 4.5653
3.7364 3.7126
1.3135 1.4689
0.8904 1.2233
55.5628 71.2773
4.5814 3.7446
3.1255 3.2754
4.3918 4.2776
6.2318 5.4241
0.3071 0.3025
6.2094 6.2095
5.2438 4.8949
0.7047 0.9847
4.0296 4.1453
1.0667 1.0539
11.3828 9.6552
33.1247 44.1677
4.0699 4.1453
0.0190 -0.2309
9.6699 7.8675
8.3903 4.6543
2.2486 1.8586
19.3186 23.4673
3.0822 1.4689
2.3944 1.8633
4.2821 3.7126
0.7956 1.2585
1.8313 3.1310
4.6123 4.2545
5.4465 4.4951
10.3271 10.9073
1.4729 1.1965
6.4351 6.2095
5.0080 3.0409
16.1486 24.8260
2.4961 3.0723
0.2289 1.2154
1.7845 4.8949
5.2997 10.5814
4.2002 3.5178
6.1193 4.2776
0.0094 0.1763
2.4573 2.5492
1.7420 3.1152
1.0120 0.7367
3.0116 2.8602
2.8039 2.7049
3.3536 2.2797
0.1102 0.3067
3.4991 3.5731
1.7785 0.8673
101.2650 72.8109
2.6189 3.1310
0.7157 0.4956
2.5433 1.7452
8.5283 6.6438
0.7545 1.8586
2.7959 3.7446
1.8240 1.8633
2.0807 2.7156
10.1373 7.7031
2.4896 3.1189
65.3716 90.5417
70.5599 78.3613
2.5105 3.0656
2.0152 1.8586
3.6397 3.1539
9.9014 10.9073
3.0459 3.5749
0.1727 0.2786
1.1624 1.3067
1.8330 1.7999
1.1378 1.0942
2.3152 1.1965
8.6408 10.2322
3.6477 3.1189
1.9136 0.9429
1.0394 2.1374
3.6000 2.5337
2.5511 5.4324
118.5742 102.5057
3.1290 3.0409
7.6078 7.6117
3.1349 3.1310
2.2874 2.2101
3.5372 4.9923
50.3043 76.2505
0.0782 0.2288
0.9344 1.2055
1.9469 1.3949
4.3027 3.3266
6.6251 3.2754
1.8094 1.7839
2.1507 1.8881
1.1999 3.1539
2.9560 3.2754
6.5873 6.8165
8.3485 7.5677
3.5258 2.8173
1.6899 1.7760
54.8212 44.1677
3.7274 4.0258
0.7123 1.0594
3.8575 3.5803
5.7932 7.2528
6.6415 4.4647
1.2228 2.1308
128.5790 127.8911
7.0926 6.9575
13.3584 10.9228
1.0533 1.0594
89.3037 98.3107
5.4890 2.9127
1.1346 1.1101
6.0043 4.6396
0.0021 0.2667
4.7023 5.6161
6.2470 6.8694
0.2214 1.3949
2.0798 1.3949
2.8851 2.9127
1.4805 1.3067
1.2989 1.0594
3.9215 3.0182
7.0929 7.2528
8.4743 8.5425
1.0472 0.9275
6.4017 6.9688
16.4167 9.6884
3.5116 2.1942
1.7968 1.7999
1.4671 1.2585
0.0825 -0.1949
1.0196 0.9847
4.6323 6.6438
0.9941 1.0902
1.7149 3.2872
0.1119 0.4853
1.4585 2.8441
4.9957 2.9127
3.5101 4.2478
3.1363 3.2748
1.5936 1.1101
5.6389 10.9228
3.5863 3.5749
93.2147 102.2561
3.7366 4.6543
117.4300 121.2808
0.4879 0.6703
0.7069 0.7429
9.7052 9.6884
31.6809 24.0821
56.3687 110.2252
0.6929 1.1765
1.6426 0.9010
5.9233 5.4324
0.0598 0.2792
1.5082 1.3092
2.2130 3.0723
9.6245 7.4666
5.0384 3.1189
2.0232 2.3729
7.8594 6.6438
82.3677 82.3192
3.3892 3.2872
3.2057 4.2776
9.7052 9.6884
89.4309 79.4556
0.2311 1.4709
46.7468 69.9453
5.3572 10.2322
92.8963 95.9434
5.0633 4.9923
3.8955 4.9923
4.4966 1.8633
5.0592 4.2478
3.4799 3.2872
5.4246 4.8949
0.8855 0.4877
93.3199 80.2741
32.3954 44.8474
29.4924 44.1677
3.6089 3.6943
72.9807 76.2266
2.6760 6.5834
3.8771 4.6543
0.6987 1.2465
4.1165 1.3281
0.8124 0.7743
2.8019 2.9127
1.0549 1.3080
0.1813 0.2667
1.0373 1.7943
2.4398 1.7392
22.1389 23.8114
4.4307 1.7848
0.8366 3.3102
1.1178 1.3281
102.1214 102.2460
1.6574 1.2876
5.0753 3.6943
2.6808 3.0723
68.8492 74.7556
0.2751 -0.3367
134.6988 127.8911
3.8533 4.1453
0.5372 0.4942
24.7238 24.8260
0.2228 2.0658
9.1029 10.2322
15.1543 11.5674
24.9894 24.9642
3.4073 1.8883
10.2043 10.5193
0.5377 0.9041
2.5887 2.5263
4.1941 4.5264
0.9036 0.5393
2.7165 2.2724
6.3157 5.9441
2.4069 2.2418
1.7674 4.6217
1.3035 1.4689
6.2679 7.5616
17.4986 23.8114
2.7143 2.2724
0.4933 0.6351
2.1280 4.4561
1.1076 1.2465
4.2976 3.0182
3.3624 3.5569
1.1025 0.8782
3.6926 3.0409
3.3924 4.2776
3.4460 3.2872
0.6183 0.5030
0.7921 1.1965
2.3180 1.8881
1.6613 2.1942
0.0150 0.3888
4.8899 5.1733
3.0588 3.2872
0.0660 0.2579
15.5854 11.5674
4.9807 4.4951
1.0152 1.4133
1.5761 2.1942
2.6730 3.0182
2.8520 3.1090
0.5781 0.8651
11.4003 10.9073
0.3437 0.6351
1.1651 2.9127
2.3881 3.0656
0.1431 0.3857
4.5196 3.7446
1.2219 1.2233
2.9995 1.8659
12.2147 11.3848
5.5750 5.6161
3.9490 7.5677
5.2473 4.6543
5.6599 5.4400
3.6341 3.3266
102.9152 102.9244
0.9636 0.9429
3.3980 3.5803
5.3740 4.1453
9.2060 6.8694
2.2676 5.5828
5.8579 5.3898
8.9326 10.2322
5.5360 5.4394
2.3231 2.7303
0.9053 0.9041
0.3646 0.8001
1.0196 0.9847
2.0431 1.0902
1.3057 1.5784
3.3154 3.5731
1.1074 1.1965
91.9752 97.8024
53.7366 78.7501
0.2505 0.2667
2.8154 3.5731
10.0537 7.6117
0.7755 0.4853
99.9287 131.7100
2.5871 2.0658
53.7322 76.2365
3.2949 3.1539
1.5883 1.2233
130.4825 102.2613
1.0791 1.1101
32.9691 44.1677
1.7653 1.0594
38.6368 44.1677
1.3076 0.8651
4.0790 6.5834
1.2861 1.2876
12.1748 24.8260
3.6537 4.6011
2.6822 1.4689
1.7964 1.8659
3.0569 3.2371
4.1165 1.3281
9.3337 23.6949
4.4210 4.6396
1.9307 0.8724
9.8587 8.5425
0.5217 1.3949
1.7129 2.1693
23.7012 23.5778
2.3170 2.5337
4.8830 5.6693
129.7317 106.1740
3.9111 4.5221
2.1853 2.9658
0.4368 0.5030
45.3820 44.8474
2.1733 3.8038
103.9226 78.7501
4.3227 4.5123
1.7030 1.8304
0.3167 1.0942
3.0675 3.0656
2.7657 2.0658
11.3612 11.3848
2.8292 2.8269
4.8269 5.6118
0.5872 1.7298
99.9353 110.2252
46.9896 77.3462
3.3029 3.2748
123.0858 114.5907
4.1968 4.8949
3.7382 5.5366
9.8295 7.8675
11.4371 11.1923
3.2288 3.5749
5.8981 5.5366
5.2770 3.5188
2.4700 6.2353
2.0800 1.7999
4.6791 5.1733
0.2971 2.1374
2.8222 2.1308
2.2298 2.8269
101.2650 72.8109
4.0503 4.6379
41.7662 69.9453
0.1235 0.2786
6.2769 6.2353
3.6153 4.1424
4.8701 4.5123
5.3445 7.2528
3.3557 2.7049
0.7407 0.9010
13.5304 24.8260
3.9662 2.1987
0.7876 3.4072
0.5995 0.6351
63.5832 76.3199
7.7335 6.5834
128.5947 113.7030
0.3940 0.2786
0.2458 0.3067
5.4266 5.4241
5.9945 6.9575
0.4592 0.7743
1.6430 1.8304
1.9482 1.7452
2.0720 2.7032
6.8523 6.8694
4.5521 7.4666
63.5832 76.3199
7.2017 23.1979
1.9553 0.5030
6.8554 6.6438
3.4221 3.1298
0.2415 -0.0584
2.9808 2.7303
1.9701 2.1374
1.0802 0.6351
2.2731 2.9466
10.8701 5.6689
2.9921 2.7303
1.4762 0.9412
6.9536 6.7226
1.9515 1.8633
1.9409 1.8881
0.2098 0.9429
54.2697 69.9453
46.4110 44.1677
0.6296 3.1310
7.8610 6.8165
1.6360 1.3281
0.7159 1.1101
1.2463 1.0064
2.7243 1.5177
8.2492 6.2353
4.0091 3.8038
1.1991 1.3949
1.7851 2.2418
18.5515 24.8260
2.4518 3.4072
3.0155 3.1539
53.5149 76.2365
4.1301 6.5756
3.9291 2.7156
43.1062 71.8929
7.1866 4.9923
0.8092 1.5177
5.2933 4.6396
1.0259 1.4133
1.9850 2.0525
1.7077 1.0736
0.5022 0.7367
72.9807 76.2266
72.2878 73.1390
107.1243 101.2369
2.6945 2.7303
0.4752 0.8844
0.5067 2.2724
4.1832 3.5731
1.3994 1.5500
2.5479 1.7943
0.5275 0.2810
0.9549 0.8452
0.6271 0.7743
5.3833 4.2478
2.3268 3.3394
5.2142 4.4647
47.1289 69.9453
0.1770 0.3025
76.8320 79.3592
3.1780 2.9466
2.1310 3.0723
0.2343 0.9429
6.2676 6.2095
3.9137 3.1345
3.0037 1.7301
25.2918 79.3592
2.8746 3.1310
3.2282 3.6943
0.7554 0.9382
0.9285 1.0539
9.0442 8.5425
0.5668 0.2821
71.8477 71.8929
3.4428 4.0258
6.9402 10.9073
3.1233 2.7303
2.4600 4.4025
2.7503 4.2545
0.8144 1.2857
8.5407 10.2322
5.9767 5.1733
1.0694 0.8782
3.1857 3.5188
26.1380 44.1677
9.0672 6.6438
2.3904 1.8586
11.1303 5.5366
3.1241 3.3102
3.1662 3.6943
2.3967 3.1345
0.6098 0.3857
17.2626 24.8260
24.2568 44.1677
6.8365 21.4288
103.9818 100.9446
0.7614 1.0594
2.7051 4.6011
1.9897 2.1308
1.6145 1.4689
2.8657 3.1310
2.8137 3.0723
2.5212 2.1374
1.1252 0.8001
5.3410 7.0007
68.0969 79.3726
6.1644 5.6693
4.7450 5.5996
0.4259 0.9275
3.2770 4.2776
3.5191 3.1090
2.5021 3.7446
4.1752 4.6379
2.2568 1.2233
4.1988 4.4025
53.0520 69.9453
36.8687 76.2266
1.1206 0.7367
5.0695 5.4241
0.3885 0.3826
9.2060 6.8694
71.8477 71.8929
1.2556 2.1987
5.0630 2.9658
0.5421 1.5784
78.9874 78.3613
6.2739 4.6543
4.9988 4.5123
110.1041 110.1730
0.2637 0.4877
0.4907 0.9847
2.4517 1.8883
16.3383 23.6170
72.2356 73.1390
1.6114 1.4689
0.2946 0.3067
5.3805 4.6396
0.8890 1.0594
2.8937 3.1539
0.8816 1.3949
4.8192 5.3898
133.9143 134.1200
0.3864 1.0942
1.5964 1.3067
3.7218 2.1374
6.3488 9.6552
0.9367 0.6351
2.1466 2.1693
5.1939 4.6217
47.4400 68.7894
3.0825 3.1237
0.1832 0.5202
1.7176 2.0525
8.4311 11.3848
72.2356 73.1390
0.8814 0.8724
9.7690 4.1424
1.6155 1.8883
1.7802 1.7301
115.7833 109.0902
4.9835 4.6217
3.9111 3.3883
7.6317 5.6118
4.0525 4.6396
10.5886 10.2322
3.0124 3.1310
3.7076 2.6702
0.8459 1.2233
43.9028 69.9453
13.1959 24.0821
4.2569 1.7392
0.0727 0.4942
5.5296 5.8363
8.7406 4.4951
23.3534 44.1677
44.6023 69.9453
78.0127 77.9515
147.4926 124.9740
63.6485 68.7894
0.7434 1.2876
9.2228 10.5814
0.0842 0.3025
3.2859 4.5123
4.8850 5.6693
0.6223 0.5393
4.0554 2.8269
2.1377 2.2418
12.7131 11.3848
0.0905 0.3888
1.0787 1.2585
4.7820 4.2776
2.4053 3.1539
0.1578 0.6504
16.7252 26.7902
4.9875 6.8694
1.0160 1.0811
101.7293 101.4490
0.2078 0.3025
0.2778 0.2786
4.8578 5.3898
10.5886 10.2322
0.9764 2.0658
3.2293 2.1942
1.3635 1.0942
7.2951 5.6689
1.5912 1.7298
3.9439 3.2872
3.9942 2.1942
18.5420 23.6170
12.1182 10.5814
4.3246 6.9526
5.2963 1.8881
2.5422 2.2724
59.4721 69.9453
1.6418 1.7298
9.0019 11.3848
14.9563 24.8767
36.9961 44.1677
7.9758 7.0007
6.0291 22.2545
5.4818 5.4324
5.6698 5.6161
11.9016 9.6552
0.5771 0.3888
1.7149 3.2872
68.2454 79.4156
6.1951 4.5123
2.5982 2.6702
6.6530 8.5425
1.7094 3.3394
0.7637 0.9429
0.8113 0.3025
9.2399 6.6438
5.1659 4.6543
0.2737 0.3025
2.8915 2.1374
2.8058 4.5653
2.1196 3.0409
4.0884 4.4009
62.2812 70.6610
2.6287 2.1374
3.4849 4.0258
2.2699 3.3394
47.1289 69.9453
6.4900 5.5828
6.5578 4.5264
22.2322 22.2545
0.3849 2.3729
0.4450 1.4825
0.1353 0.9275
0.8807 1.2055
3.7570 3.3102
3.2293 2.1942
4.5330 3.1345
1.9314 3.7446
4.1295 4.6379
3.0743 2.8441
3.9990 3.0409
0.4037 0.2810
4.9818 5.6118
3.0192 2.8602
63.8124 69.9453
2.3154 3.1189
47.4400 68.7894
26.3876 26.3223
0.9977 0.4956
1.1836 1.5500
0.3983 0.4877
6.5662 5.6161
4.2026 3.5511
3.0037 1.7301
1.2823 1.4709
4.6655 4.4009
3.5040 4.9923
127.1368 124.9740
1.9068 1.1101
0.1428 2.9658
0.8137 1.2465
70.1390 70.7327
1.0953 1.1965
3.1863 3.3266
1.2437 0.8844
3.3458 6.2353
0.1517 -0.0385
25.5086 24.8260
3.0447 3.9132
7.1109 7.2528
3.6617 4.5653
5.2313 3.5749
2.8769 2.5337
2.5288 1.7760
5.7395 6.1363
0.8711 1.6409
5.7987 5.4400
0.4107 0.5393
0.1794 0.2340
4.5475 3.5731
1.4359 0.9275
0.0715 -0.0095
2.5534 1.2465
9.1311 6.9885
1.7845 4.8949
0.3392 1.3067
5.8981 5.5366
1.0288 0.9847
1.6133 1.7452
8.8696 7.8675
5.7174 5.5996
0.6550 1.0811
1.1439 1.7943
2.8120 2.7049
82.3677 82.3192
73.8948 69.9453
84.1860 98.4719
0.3006 0.3452
0.9388 0.8651
10.5627 10.5814
24.7238 24.8260
0.4289 0.5202
6.1363 5.6693
0.4081 0.4956
0.7996 0.9041
17.4302 5.6693
2.5522 3.3266
2.5940 2.0658
3.4898 1.5500
1.3076 1.0064
6.0773 3.1189
1.3000 1.4825
4.2469 5.4400
113.5335 113.3897
0.3212 0.2792
3.3035 3.0182
7.0926 6.9575
5.4466 4.5123
6.3502 5.9441
5.5280 5.1733
12.5195 11.1923
4.9614 4.4561
24.8288 11.5674
0.2225 0.3888
1.7815 1.4689
